"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"상소동050",1,,대전광역시 동구 상소동 486,36.22837800,127.45393200,,한전주,042-120,대전광역시,2022-12-15
"상소동051",1,,대전광역시 동구 상소동 482-4,36.22821000,127.45419300,,한전주,042-120,대전광역시,2022-12-15
"상소동052",1,,대전광역시 동구 상소동 481,36.22883900,127.45465000,,한전주,042-120,대전광역시,2022-12-15
"상소동053",1,,대전광역시 동구 상소동 483,36.22789100,127.45385200,,한전주,042-120,대전광역시,2022-12-15
"상소동054",1,,대전광역시 동구 상소동 456,36.22750800,127.45344300,,한전주,042-120,대전광역시,2022-12-15
"상소동055",1,,대전광역시 동구 상소동 456,36.22707300,127.45277100,,한전주,042-120,대전광역시,2022-12-15
"상소동057",1,,대전광역시 동구 상소동 574-3,36.22689500,127.44986400,,한전주,042-120,대전광역시,2022-12-15
"상소동059",1,,대전광역시 동구 상소동 459,36.22784200,127.45430200,,한전주,042-120,대전광역시,2022-12-15
"상소동060",1,,대전광역시 동구 상소동 460-1,36.22763800,127.45470700,,한전주,042-120,대전광역시,2022-12-15
"상소동061",1,,대전광역시 동구 상소동 463-1,36.22767900,127.45515200,,한전주,042-120,대전광역시,2022-12-15
"상소동062",1,,대전광역시 동구 상소동 284,36.22548400,127.45832000,,한전주,042-120,대전광역시,2022-12-15
"상소동063",1,,대전광역시 동구 상소동 6-1,36.22345600,127.45960700,,한전주,042-120,대전광역시,2022-12-15
"상소동064",1,,대전광역시 동구 상소동 486-4,36.22832800,127.45288100,,한전주,042-120,대전광역시,2022-12-15
"상소동065",1,,대전광역시 동구 상소동 489-1,36.22803400,127.45245900,,한전주,042-120,대전광역시,2022-12-15
"상소동066",1,,대전광역시 동구 상소동 489-3,36.22780800,127.45197700,,한전주,042-120,대전광역시,2022-12-15
"상소동067",1,,대전광역시 동구 상소동 556-4,36.22775700,127.45125600,,한전주,042-120,대전광역시,2022-12-15
"상소동068",1,,대전광역시 동구 상소동 1061-4,36.22785800,127.45014700,,한전주,042-120,대전광역시,2022-12-15
"상소동069",1,,대전광역시 동구 상소동 572-7,36.22795500,127.44947200,,한전주,042-120,대전광역시,2022-12-15
"상소동070",1,,대전광역시 동구 상소동 561-1,36.22799600,127.44893900,,한전주,042-120,대전광역시,2022-12-15
"상소동071",1,,대전광역시 동구 상소동 561-5,36.22817300,127.44896200,,한전주,042-120,대전광역시,2022-12-15
"상소동072",1,,대전광역시 동구 상소동 665-1,36.22882400,127.44905500,,한전주,042-120,대전광역시,2022-12-15
"상소동073",1,,대전광역시 동구 상소동 665-1,36.22937400,127.44897700,,한전주,042-120,대전광역시,2022-12-15
"상소동074",1,,대전광역시 동구 상소동 681-2,36.22985900,127.44898000,,한전주,042-120,대전광역시,2022-12-15
"상소동075",1,,대전광역시 동구 상소동 692,36.23014000,127.44915900,,한전주,042-120,대전광역시,2022-12-15
"상소동076",1,,대전광역시 동구 상소동 681-1,36.23012300,127.44882300,,한전주,042-120,대전광역시,2022-12-15
"상소동077",1,,대전광역시 동구 상소동 690,36.23061400,127.44889800,,전용주,042-120,대전광역시,2022-12-15
"상소동078",1,,대전광역시 동구 상소동 718,36.23092700,127.44893900,,한전주,042-120,대전광역시,2022-12-15
"상소동079",1,,대전광역시 동구 상소동 715,36.23121600,127.44880100,,한전주,042-120,대전광역시,2022-12-15
"상소동080",1,,대전광역시 동구 상소동 731-1,36.23155000,127.44849400,,한전주,042-120,대전광역시,2022-12-15
"상소동081",1,,대전광역시 동구 상소동 731,36.23180800,127.44830100,,전용주,042-120,대전광역시,2022-12-15
"상소동082",1,,대전광역시 동구 상소동 726-2,36.23112700,127.44827800,,한전주,042-120,대전광역시,2022-12-15
"상소동083",1,,대전광역시 동구 상소동 563-1,36.22800700,127.44838200,,한전주,042-120,대전광역시,2022-12-15
"상소동084",1,,대전광역시 동구 상소동 572-3,36.22737800,127.44849800,,한전주,042-120,대전광역시,2022-12-15
"상소동085",1,,대전광역시 동구 상소동 567-15,36.22829900,127.44799800,,건축물,042-120,대전광역시,2022-12-15
"상소동086",1,,대전광역시 동구 상소동 660-1,36.22872200,127.44803900,,건축물,042-120,대전광역시,2022-12-15
"상소동087",1,,대전광역시 동구 상소동 660,36.22896400,127.44794000,,전용주,042-120,대전광역시,2022-12-15
"상소동088",1,,대전광역시 동구 상소동 567-5,36.22829800,127.44757800,,전용주,042-120,대전광역시,2022-12-15
"상소동089",1,,대전광역시 동구 상소동 565,36.22854300,127.44762600,,전용주,042-120,대전광역시,2022-12-15
"상소동090",1,,대전광역시 동구 상소동 658-8,36.22877600,127.44750300,,전용주,042-120,대전광역시,2022-12-15
"상소동091",1,,대전광역시 동구 상소동 567-15,36.22806200,127.44754600,,한전주,042-120,대전광역시,2022-12-15
"상소동092",1,,대전광역시 동구 상소동 571-1,36.22793700,127.44776200,,전용주,042-120,대전광역시,2022-12-15
"상소동093",1,,대전광역시 동구 상소동 569-2,36.22816200,127.44733800,,한전주,042-120,대전광역시,2022-12-15
"상소동094",1,,대전광역시 동구 상소동 658-12,36.22834900,127.44714100,,한전주,042-120,대전광역시,2022-12-15
"상소동095",1,,대전광역시 동구 상소동 566,36.22846300,127.44759300,,한전주,042-120,대전광역시,2022-12-15
"상소동096",1,,대전광역시 동구 상소동 658-6,36.22872800,127.44698500,,한전주,042-120,대전광역시,2022-12-15
"상소동097",1,,대전광역시 동구 상소동 658-2,36.22902000,127.44685100,,한전주,042-120,대전광역시,2022-12-15
"상소동098",1,,대전광역시 동구 상소동 655-1,36.22927700,127.44656300,,한전주,042-120,대전광역시,2022-12-15
"상소동099",1,,대전광역시 동구 상소동 655-1,36.22949000,127.44632800,,한전주,042-120,대전광역시,2022-12-15
"상소동100",1,,대전광역시 동구 상소동 631-5,36.22956500,127.44607200,,한전주,042-120,대전광역시,2022-12-15
"상소동101",1,,대전광역시 동구 상소동 1010,36.22939300,127.44590000,,전용주,042-120,대전광역시,2022-12-15
"상소동103",1,,대전광역시 동구 상소동 633,36.22998200,127.44621100,,한전주,042-120,대전광역시,2022-12-15
"상소동105",1,,대전광역시 동구 상소동 637-1,36.23021900,127.44604000,,한전주,042-120,대전광역시,2022-12-15
"상소동106",1,,대전광역시 동구 상소동 641-1,36.23044500,127.44631400,,한전주,042-120,대전광역시,2022-12-15
"상소동107",1,,대전광역시 동구 상소동 658-6,36.22876800,127.44733000,,전용주,042-120,대전광역시,2022-12-15
"상소동108",1,,대전광역시 동구 상소동 1061-8,36.22801800,127.44710900,,한전주,042-120,대전광역시,2022-12-15
"상소동109",1,,대전광역시 동구 상소동 629-6,36.22784100,127.44635200,,한전주,042-120,대전광역시,2022-12-15
"상소동110",1,,대전광역시 동구 상소동 629-6,36.22765500,127.44598600,,전용주,042-120,대전광역시,2022-12-15
"상소동111",1,,대전광역시 동구 상소동 629-6,36.22738600,127.44574000,,한전주,042-120,대전광역시,2022-12-15
"상소동112",1,,대전광역시 동구 상소동 622-4,36.22680900,127.44687700,,한전주,042-120,대전광역시,2022-12-15
"상소동113",1,,대전광역시 동구 상소동 1060-14,36.22698300,127.44739000,,한전주,042-120,대전광역시,2022-12-15
"상소동114",1,,대전광역시 동구 상소동 616-1,36.22508400,127.44666100,,한전주,042-120,대전광역시,2022-12-15
"상소동115",1,,대전광역시 동구 상소동 399-6,36.22488600,127.44673000,,한전주,042-120,대전광역시,2022-12-15
"상소동116",1,,대전광역시 동구 상소동 395-2,36.22433200,127.44728000,,한전주,042-120,대전광역시,2022-12-15
"상소동117",1,,대전광역시 동구 상소동 396,36.22453100,127.44754200,,한전주,042-120,대전광역시,2022-12-15
"상소동118",1,,대전광역시 동구 상소동 402,36.22483600,127.44794200,,전용주,042-120,대전광역시,2022-12-15
"상소동119",1,,대전광역시 동구 상소동 614-2,36.22522900,127.44771000,,전용주,042-120,대전광역시,2022-12-15
"상소동120",1,,대전광역시 동구 상소동 395-2,36.22397900,127.44759800,,한전주,042-120,대전광역시,2022-12-15
"상소동121",1,,대전광역시 동구 상소동 386-1,36.22363600,127.44779600,,한전주,042-120,대전광역시,2022-12-15
"상소동122",1,,대전광역시 동구 상소동 386-1,36.22312900,127.44830200,,한전주,042-120,대전광역시,2022-12-15
"상소동123",1,,대전광역시 동구 상소동 383-2,36.22277900,127.44865000,,전용주,042-120,대전광역시,2022-12-15
"상소동124",1,,대전광역시 동구 상소동 381,36.22242800,127.44907100,,한전주,042-120,대전광역시,2022-12-15
"상소동125",1,,대전광역시 동구 상소동 376-1,36.22231500,127.44979600,,한전주,042-120,대전광역시,2022-12-15
"상소동126",1,,대전광역시 동구 상소동 373-1,36.22199200,127.45008000,,한전주,042-120,대전광역시,2022-12-15
"상소동127",1,,대전광역시 동구 상소동 418-1,36.22168400,127.45035400,,한전주,042-120,대전광역시,2022-12-15
"상소동128",1,,대전광역시 동구 상소동 367-1,36.22136100,127.45066300,,한전주,042-120,대전광역시,2022-12-15
"상소동129",1,,대전광역시 동구 상소동 366,36.22099000,127.45107300,,한전주,042-120,대전광역시,2022-12-15
"상소동130",1,,대전광역시 동구 상소동 347-12,36.22061900,127.45150700,,한전주,042-120,대전광역시,2022-12-15
"상소동131",1,,대전광역시 동구 상소동 347-7,36.22031100,127.45184800,,한전주,042-120,대전광역시,2022-12-15
"상소동132",1,,대전광역시 동구 상소동 348-1,36.21955100,127.45252400,,한전주,042-120,대전광역시,2022-12-15
"상소동133",1,,대전광역시 동구 상소동 342-2,36.21901100,127.45306300,,한전주,042-120,대전광역시,2022-12-15
"상소동134",1,,대전광역시 동구 상소동 342-5,36.21870100,127.45340900,,한전주,042-120,대전광역시,2022-12-15
"상소동135",1,,대전광역시 동구 상소동 809-2,36.23264600,127.45399200,,전용주,042-120,대전광역시,2022-12-15
"상소동136",1,,대전광역시 동구 상소동 6-1,36.21836100,127.46201500,,한전주,042-120,대전광역시,2022-12-15
"상소동137",1,,대전광역시 동구 상소동 6-1,36.21884000,127.46163700,,한전주,042-120,대전광역시,2022-12-15
"상소동141",1,,대전광역시 동구 상소동 466-5,36.22737900,127.45650500,,한전주,042-120,대전광역시,2022-12-15
"상소동142",1,,대전광역시 동구 상소동 270,36.22727600,127.45669600,,한전주,042-120,대전광역시,2022-12-15
"상소동143",1,,대전광역시 동구 상소동 465-5,36.22674600,127.45723000,,한전주,042-120,대전광역시,2022-12-15
"상소동144",1,,대전광역시 동구 상소동 270,36.22694200,127.45710800,,한전주,042-120,대전광역시,2022-12-15
"상소동145",1,,대전광역시 동구 상소동 466-5,36.22766100,127.45635200,,한전주,042-120,대전광역시,2022-12-15
"상소동146",1,,대전광역시 동구 상소동 504-2,36.22879400,127.45593300,,한전주,042-120,대전광역시,2022-12-15
"상소동147",1,,대전광역시 동구 상소동 440,36.22980100,127.45432300,,한전주,042-120,대전광역시,2022-12-15
"상소동148",1,,대전광역시 동구 상소동 1062,36.22951900,127.45410200,,한전주,042-120,대전광역시,2022-12-15
"상소동149",1,,대전광역시 동구 상소동 581-2,36.22704700,127.44850900,,한전주,042-120,대전광역시,2022-12-15
"상소동150",1,,대전광역시 동구 상소동 578,36.22696300,127.45081300,,한전주,042-120,대전광역시,2022-12-15
"상소동151",1,,대전광역시 동구 상소동 1085-3,36.23014800,127.44646500,,한전주,042-120,대전광역시,2022-12-15
"상소동152",1,,대전광역시 동구 상소동 1010,36.22976700,127.44558700,,한전주,042-120,대전광역시,2022-12-15
"상소동153",1,,대전광역시 동구 상소동 676,36.22924400,127.44863900,,한전주,042-120,대전광역시,2022-12-15
"상소동154",1,,대전광역시 동구 상소동 545-1,36.23223500,127.45370500,,한전주,042-120,대전광역시,2022-12-15
"상소동155",1,,대전광역시 동구 상소동 858-2,36.23321200,127.45454400,,한전주,042-120,대전광역시,2022-12-15
"성남동001",1,,대전광역시 동구 성남동 71-4,36.33879300,127.43687600,,한전주,042-120,대전광역시,2022-12-15
"성남동002",1,,대전광역시 동구 성남동 78-23,36.33881900,127.43662200,,한전주,042-120,대전광역시,2022-12-15
"성남동003",1,,대전광역시 동구 성남동 78-18,36.33887900,127.43627200,,한전주,042-120,대전광역시,2022-12-15
"성남동005",1,,대전광역시 동구 성남동 78-31,36.33921400,127.43576100,,한전주,042-120,대전광역시,2022-12-15
"성남동007",1,,대전광역시 동구 성남동 77-6,36.33974200,127.43511300,,한전주,042-120,대전광역시,2022-12-15
"성남동008",1,,대전광역시 동구 성남동 72-9,36.33941000,127.43576000,,한전주,042-120,대전광역시,2022-12-15
"성남동009",1,,대전광역시 동구 성남동 72-35,36.33921200,127.43637400,,한전주,042-120,대전광역시,2022-12-15
"성남동010",1,,대전광역시 동구 성남동 72-20,36.33946300,127.43617700,,한전주,042-120,대전광역시,2022-12-15
"성남동011",1,,대전광역시 동구 성남동 155-32,36.34061700,127.43529300,,전용주,042-120,대전광역시,2022-12-15
"성남동012",1,,대전광역시 동구 성남동 52-5,36.34089300,127.43513000,,전용주,042-120,대전광역시,2022-12-15
"성남동013",1,,대전광역시 동구 성남동 51,36.34089400,127.43543400,,건축물,042-120,대전광역시,2022-12-15
"성남동014",1,,대전광역시 동구 성남동 157-6,36.34101500,127.43483300,,한전주,042-120,대전광역시,2022-12-15
"성남동015",1,,대전광역시 동구 성남동 157-6,36.34120700,127.43471100,,전용주,042-120,대전광역시,2022-12-15
"성남동016",1,,대전광역시 동구 성남동 158-7,36.34117300,127.43486400,,한전주,042-120,대전광역시,2022-12-15
"성남동017",1,,대전광역시 동구 성남동 160,36.34128100,127.43494800,,한전주,042-120,대전광역시,2022-12-15
"성남동018",1,,대전광역시 동구 성남동 162-2,36.34176700,127.43501000,,한전주,042-120,대전광역시,2022-12-15
"성남동019",1,,대전광역시 동구 성남동 158-3,36.34145100,127.43470400,,한전주,042-120,대전광역시,2022-12-15
"성남동020",1,,대전광역시 동구 성남동 162-8,36.34180100,127.43452500,,한전주,042-120,대전광역시,2022-12-15
"성남동021",1,,대전광역시 동구 성남동 168-12,36.34200200,127.43441200,,한전주,042-120,대전광역시,2022-12-15
"성남동022",1,,대전광역시 동구 성남동 157-6,36.34089300,127.43456800,,한전주,042-120,대전광역시,2022-12-15
"성남동023",1,,대전광역시 동구 성남동 157-6,36.34146500,127.43444000,,전용주,042-120,대전광역시,2022-12-15
"성남동024",1,,대전광역시 동구 성남동 157-6,36.34142700,127.43454000,,전용주,042-120,대전광역시,2022-12-15
"성남동025",1,,대전광역시 동구 성남동 158-4,36.34191700,127.43417200,,전용주,042-120,대전광역시,2022-12-15
"성남동026",1,,대전광역시 동구 성남동 55-1,36.34055300,127.43629200,,한전주,042-120,대전광역시,2022-12-15
"성남동027",1,,대전광역시 동구 성남동 63-2,36.34055600,127.43652600,,한전주,042-120,대전광역시,2022-12-15
